Date,Close,High,Low,Open,Volume,month_marker
,^HSI,^HSI,^HSI,^HSI,^HSI,
2019-07-18,28461.66016,28511.65039,28376.5,28393.03906,925037300,
2019-07-19,28765.40039,28809.58984,28551.19922,28585.15039,1261012300,
2019-07-22,28371.25977,28649.43945,28303.55078,28612.2793,1104886500,
2019-07-23,28466.48047,28489.28906,28313.78906,28392.03906,950029300,
2019-07-24,28524.03906,28764.5,28515.91992,28578.14063,1075821900,
2019-07-25,28594.30078,28628.50977,28517.00977,28575.49023,974264600,
2019-07-26,28397.74023,28487.64063,28338.30078,28406.07031,1320699900,
2019-07-29,28106.41016,28302.66016,27945.41016,28262.80078,1563572300,
2019-07-30,28146.5,28274.65039,28059.82031,28059.82031,1147561000,
2019-07-31,27777.75,27939.7207,27701.43945,27931.2793,1287084400,End
2019-08-01,27565.69922,27754.03906,27495.89063,27582.21094,1736444000,Start
2019-08-02,26918.58008,27043.46094,26868.96094,26950.5293,2317609200,
2019-08-05,26151.32031,26502.60938,26086.85938,26480.4707,2120745300,
2019-08-06,25976.24023,26042.23047,25397.34961,25472.42969,2751867000,
2019-08-07,25997.0293,26025.43945,25738.80078,25977.7207,1671335000,
2019-08-08,26120.76953,26317.41992,25999.44922,25999.44922,1658129900,
2019-08-09,25939.30078,26313.7793,25939.30078,26278.91992,1357616900,
2019-08-12,25824.7207,26069.23047,25824.7207,25869.48047,1200393600,
2019-08-13,25281.30078,25616.71094,25270.91016,25536.61914,1979089800,
2019-08-14,25302.2793,25717.98047,25197.38086,25711.09961,1915522900,
2019-08-15,25495.46094,25552.13086,24899.92969,24945.74023,2145864600,
2019-08-16,25734.2207,25798.10938,25314.26953,25484.96094,2022477500,
2019-08-19,26291.83984,26356.2207,25994.80078,25994.80078,2144882700,
2019-08-20,26231.53906,26347.23047,26149.40039,26256.53906,1822936100,
2019-08-21,26270.03906,26318.13086,26075.91016,26160.53906,1701479200,
2019-08-22,26048.7207,26288.24023,25977.66992,26272.91016,1780728400,
2019-08-23,26179.33008,26241.2207,25940.43945,26057.88086,1621440900,
2019-08-26,25680.33008,25692.2793,25249.50977,25322,2475604900,
2019-08-27,25664.07031,25764.60938,25581.73047,25715.98047,2214167200,
2019-08-28,25615.48047,25830.64063,25596.08008,25767.08008,1462114400,
2019-08-29,25703.5,25714.7793,25372.49023,25606.33008,1784869100,
2019-08-30,25724.73047,26011.64063,25536.15039,26011.64063,2017892000,
2019-09-02,25626.55078,25662.31055,25502.69922,25627.83008,1295066700,
2019-09-03,25527.84961,25736.05078,25498.10938,25546.32031,1149210200,
2019-09-04,26523.23047,26654.21094,25675.16016,25675.16016,2688524600,
2019-09-05,26515.5293,26697.84961,26283.11914,26512.85938,1996619100,
2019-09-06,26690.75977,26790.78906,26563.16992,26773.13086,1895344700,
2019-09-09,26681.40039,26807.85938,26609.65039,26743.35938,1700948300,
2019-09-10,26683.67969,26870.76953,26634.4707,26831.98047,1738020300,
2019-09-11,27159.06055,27159.50977,26705.63086,26790.64063,2072246200,
2019-09-12,27087.63086,27283.98047,26967.25,27283.98047,1337046900,
2019-09-13,27352.68945,27366.44922,27074.53906,27154.50977,1176496300,
2019-09-16,27124.55078,27212.89063,26976.30078,27212.89063,2189101500,
2019-09-17,26790.24023,26951.83984,26694.36914,26942.96094,1850715100,
2019-09-18,26754.11914,26891.16016,26730.63086,26838.42969,1372644100,
2019-09-19,26468.94922,26820.73047,26372.08984,26820.73047,1330417000,
2019-09-20,26435.66992,26564.35938,26410.41016,26532.88086,1972985800,
2019-09-23,26222.40039,26483.0293,26186.00977,26463.61914,1285452900,
2019-09-24,26281,26391.98047,26207.26953,26300.21094,2089366000,
2019-09-25,25945.34961,26190.56055,25917.67969,26162.71094,1762622300,
2019-09-26,26041.92969,26099.64063,25917.58008,26075.15039,1700238600,
2019-09-27,25954.81055,26017.46094,25840.66016,25977.98047,984279500,
2019-09-30,26092.26953,26161.69922,25786.28906,25844.71094,1343934800,End
2019-10-02,26042.68945,26092.61914,25778.2207,25901.4707,1202153800,
2019-10-03,26110.31055,26192.86914,25809.4707,25831.43945,1142351000,
2019-10-04,25821.0293,26169.50977,25612.49023,26169.50977,1137243700,
2019-10-08,25893.40039,26180.0293,25761.5,25848.73047,1779110400,
2019-10-09,25682.81055,25866.83984,25656.66016,25736.88086,1588334500,
2019-10-10,25707.92969,25809.58008,25521.94922,25625.57031,1434231600,
2019-10-11,26308.43945,26393.00977,25976.07031,25986.82031,2030977900,
2019-10-14,26521.84961,26636.92969,26386.41016,26520.92969,2096251800,
2019-10-15,26503.92969,26609.13086,26433.42969,26609.13086,1569211500,
2019-10-16,26664.2793,26698.56055,26432.42969,26553.90039,1689389100,
2019-10-17,26848.49023,26956.82031,26729.50977,26809.03906,1403839300,
2019-10-18,26719.58008,26985.08008,26650.13086,26910.55078,1541856100,
2019-10-21,26725.67969,26818.43945,26658.32031,26715.2207,1045151500,
2019-10-22,26786.19922,26844.28906,26698.30078,26813.81055,1496851400,
2019-10-23,26566.73047,26818.99023,26491.71094,26771.98047,1270778600,
2019-10-24,26797.94922,26810.42969,26592.17969,26651.0293,1496729000,
2019-10-25,26667.39063,26795.64063,26621.17969,26795.64063,1151226200,
2019-10-28,26891.25977,27005.67969,26762.69922,26770.10938,1476176200,
2019-10-29,26786.75977,27027.56055,26729.06055,27027.56055,1515348700,
2019-10-30,26667.71094,26809.5293,26602.94922,26766.98047,1554112000,
2019-10-31,26906.7207,27009.5,26708.44922,26708.44922,1907594000,End
2019-11-01,27100.75977,27102.41992,26800.57031,26806.43945,1421451500,Start
2019-11-04,27547.30078,27547.30078,27299.46094,27299.88086,1777502800,
2019-11-05,27683.40039,27733.07031,27463.33008,27601.09961,1748633300,
2019-11-06,27688.64063,27750.91016,27547.76953,27636.33008,1316670900,
2019-11-07,27847.23047,27900.80078,27534.91016,27690.59961,1353594600,
2019-11-08,27651.14063,27894.56055,27582.28906,27894.56055,1491797400,
2019-11-11,26926.55078,27361.41016,26830.4707,27361.41016,1921659900,
2019-11-12,27065.2793,27076.66992,26794.60938,27064.25977,1149626200,
2019-11-13,26571.46094,26761.16016,26465.33008,26761.16016,1855002900,
2019-11-14,26323.68945,26605.96094,26203.9707,26444.23047,1554697800,
2019-11-15,26326.66016,26544.65039,26300.08008,26529.94922,1180282700,
2019-11-18,26681.08984,26702.16016,26406.34961,26442.39063,1425323100,
2019-11-19,27093.80078,27093.80078,26605.63086,26671.32031,1542578800,
2019-11-20,26889.60938,26962.16992,26804.34961,26936.78906,1333243700,
2019-11-21,26466.88086,26587.58984,26306.01953,26587.58984,1712162300,
2019-11-22,26595.08008,26690.16992,26487.66992,26584.88086,1100431900,
2019-11-25,26993.03906,27114.2207,26852.89063,26873.34961,1497175900,
2019-11-26,26913.91992,27227.86914,26913.91992,27183.90039,2416392100,
2019-11-27,26954,26974.2793,26866.80078,26943.51953,1133748200,
2019-11-28,26893.73047,26991.80078,26763.63086,26763.63086,998841900,
2019-11-29,26346.49023,26705.38086,26308.09961,26705.38086,2004856800,
2019-12-02,26444.7207,26511.55078,26393.08984,26475.33984,1348911800,
2019-12-03,26391.30078,26424.11914,26063.01953,26315.9707,1795451800,
2019-12-04,26062.56055,26191.78906,25995.15039,26071.39063,1502327900,
2019-12-05,26217.03906,26300.50977,26134.06055,26300.50977,1228026600,
2019-12-06,26498.36914,26520.08008,26309.33984,26345.19922,1644211100,
2019-12-09,26494.73047,26618.25,26432.26953,26513.9707,1301819900,
2019-12-10,26436.61914,26527.08984,26355.5293,26378.99023,956293300,
2019-12-11,26645.42969,26659.98047,26364.42969,26410.08984,1409589200,
2019-12-12,26994.14063,27048.98047,26837.93945,26837.93945,1451721900,
2019-12-13,27687.75977,27687.75977,27405.25977,27494.50977,2212195500,
2019-12-16,27508.08984,27715.92969,27473.32031,27530.5,1421412600,
2019-12-17,27843.71094,27894.7207,27563.43945,27630.68945,1926224500,
2019-12-18,27884.21094,27884.21094,27884.21094,27884.21094,0,
2019-12-19,27800.49023,27908.7793,27675.24023,27908.7793,1296810200,
2019-12-20,27871.34961,27959.51953,27740.66016,27834.55078,1680024400,
2019-12-23,27906.41016,28024.61914,27830.08008,28024.61914,1216834000,
2019-12-24,27864.21094,27921.28906,27792.66016,27901.50977,483984100,
2019-12-27,28225.41992,28226.10938,28000.61914,28033.66016,1375016100,
2019-12-30,28319.39063,28418.65039,28165.13086,28250.48047,1420447400,
2019-12-31,28189.75,28298.46094,28123.85938,28241.42969,873713900,End
2020-01-02,28543.51953,28543.51953,28245.9707,28249.36914,1262732800,
2020-01-03,28451.5,28883.30078,28428.16992,28828.35938,1797904800,
2020-01-06,28226.18945,28367.86914,28054.28906,28326.5,1793426600,
2020-01-07,28322.06055,28473.08008,28264.07031,28352.67969,1302687200,
2020-01-08,28087.91992,28198.60938,27857.73047,27999.58008,1709241600,
2020-01-09,28561,28561,28325.85938,28367.65039,1692786200,
2020-01-10,28638.19922,28665.14063,28504.26953,28665.14063,1448401000,
2020-01-13,28954.93945,28971.40039,28671.83984,28772.36914,1765055700,
2020-01-14,28885.14063,29149.5293,28790.49023,29149.5293,1643504700,
2020-01-15,28773.58984,28972.67969,28619.09961,28891.07031,1240120700,
2020-01-16,28883.03906,28987.73047,28709.57031,28806.11914,1620926200,
2020-01-17,29056.41992,29101.15039,28813.13086,28988.16016,1545082800,
2020-01-20,28795.91016,29174.91992,28795.41992,29169.11914,1633383900,
2020-01-21,27985.33008,28492.0293,27980.5,28449.38086,2236521700,
2020-01-22,28341.03906,28393.92969,27937.67969,28116.5,1343288100,
2020-01-23,27909.11914,28133.0293,27706.36914,28109.75,1753263000,
2020-01-24,27949.64063,27977.63086,27774.5,27935.41992,612128700,
2020-01-29,27160.63086,27333.30078,27101.53906,27101.53906,2203836100,
2020-01-30,26449.13086,27134.55078,26330.05078,27030.60938,2223567800,
2020-01-31,26312.63086,26818.83984,26295.49023,26757.60938,1874255200,End
2020-02-03,26356.98047,26512.58008,26145.58984,26189.60938,2421482700,
2020-02-04,26675.98047,26730.25977,26491.66016,26491.66016,2500238100,
2020-02-05,26786.74023,26926.11914,26641.91992,26869.32031,2498930800,
2020-02-06,27493.69922,27608.2207,27029.49023,27174.5293,2249533900,
2020-02-07,27404.26953,27410.58008,27224.11914,27356.2793,1464514700,
2020-02-10,27241.33984,27314.64063,27044.88086,27092.15039,1612017900,
2020-02-11,27583.88086,27674.81055,27436.99023,27514.25,1868625400,
2020-02-12,27823.66016,27892.48047,27614.83008,27717.2207,1796561200,
2020-02-13,27730,27953.65039,27695.59961,27953.65039,1617010200,
2020-02-14,27815.59961,27960.66016,27695.58984,27698.56055,1445335900,
2020-02-17,27959.59961,28055.58008,27766.71094,27766.71094,1412999200,
2020-02-18,27530.19922,27771.30078,27496.25,27766.5,1592221400,
2020-02-19,27655.81055,27697.46094,27448.59961,27486.46094,1471538100,
2020-02-20,27609.16016,27767.2793,27383.13086,27767.2793,1582073100,
2020-02-21,27308.81055,27484.5293,27264.7793,27450.46094,1773613400,
2020-02-24,26820.88086,27105.34961,26813.2207,27105.34961,2044657000,
2020-02-25,26893.23047,26914.05078,26667.03906,26722.39063,1924042900,
2020-02-26,26696.49023,26776.06055,26479.90039,26479.90039,2040000000,
2020-02-27,26778.61914,26849.57031,26419.9707,26529.16992,2110369700,
2020-02-28,26129.92969,26313.55078,25989.41016,26249.06055,3191426200,
2020-03-02,26291.67969,26375.91016,26077.73047,26077.73047,2201535600,
2020-03-03,26284.82031,26527.75,26233.39063,26419.13086,2136295000,
2020-03-04,26222.07031,26372.48047,26038.39063,26321.56055,1957062400,
2020-03-05,26767.86914,26805.58008,26315.35938,26348.16016,2522843200,
2020-03-06,26146.66992,26408.80078,26084.23047,26397.7793,2646519300,
2020-03-09,25040.46094,25321.2793,24948.38086,25134.01953,4677892400,
2020-03-10,25392.50977,25578.60938,24978.9707,25285.67969,3225661100,
2020-03-11,25231.60938,25493.23047,25140.38086,25459.96094,2627625600,
2020-03-12,24309.07031,24657.66992,24117.93945,24657.66992,3748928400,
2020-03-13,24032.91016,24184.48047,22519.32031,22519.32031,5495155700,
2020-03-16,23063.57031,23631.5293,22842.25,23317.81055,4067029300,
2020-03-17,23263.73047,23401.19922,22676.46094,23001.75977,3637973700,
2020-03-18,22291.82031,23425.0293,22167.41992,23023.33984,4217153600,
2020-03-19,21709.13086,22380.33984,21139.25977,22221.38086,5628397600,
2020-03-20,22805.07031,22805.07031,22147.33984,22147.33984,4528187900,
2020-03-23,21696.13086,21696.13086,21696.13086,21696.13086,0,
2020-03-24,22663.49023,22753.00977,22383.25,22497.57031,3614066700,
2020-03-25,23527.18945,23569.44922,23062.23047,23255.91016,3605374900,
2020-03-26,23352.33984,23604.83008,23163.66992,23604.83008,2519508100,
2020-03-27,23484.2793,23791.19922,23354.00977,23768.41016,2199674300,
2020-03-30,23175.10938,23491.50977,22973.33008,23020.84961,2553435900,
2020-03-31,23603.48047,23627.5293,23238.03906,23613.26953,2876326600,End
2020-04-01,23085.78906,23540.00977,22947.64063,23365.90039,2879977600,Start
2020-04-02,23280.06055,23280.06055,22756.13086,22838.66992,2560937400,
2020-04-03,23236.10938,23236.10938,23030.58008,23072.94922,1870630600,
2020-04-06,23749.11914,23832.92969,23271.4707,23558.83008,1834036600,
2020-04-07,24253.28906,24262.00977,23796.0293,24093.05078,2535034600,
2020-04-08,23970.36914,24191.32031,23897.40039,24191.32031,1840854100,
2020-04-09,24300.33008,24308.68945,24045.17969,24181.32031,1725334600,
2020-04-14,24435.40039,24546.39063,24283.13086,24347.60938,2050447800,
2020-04-15,24145.33984,24603.59961,24090.5,24499.85938,1906625200,
2020-04-16,24006.44922,24102.91016,23854.78906,24025.44922,1865473400,
2020-04-17,24380,24666.64063,24308.7793,24457.83008,1937579000,
2020-04-20,24330.01953,24503.56055,24225.55078,24503.56055,1375091600,
2020-04-21,23793.55078,24247.83984,23676.13086,24247.83984,2160661700,
2020-04-22,23893.35938,23939.28906,23483.31055,23540.53906,1668362400,
2020-04-23,23977.32031,24107.88086,23806.30078,23983.65039,1814344800,
2020-04-24,23831.33008,23957.16992,23730.49023,23844.55078,1301664900,
2020-04-27,24280.14063,24318.81055,24030.53906,24030.66016,1592713000,
2020-04-28,24575.96094,24582.66016,24176.88086,24401.11914,1687557300,
2020-04-29,24643.58984,24855.4707,24549.61914,24786.01953,1648009000,
2020-05-04,23613.80078,23897.5293,23584.94922,23895.10938,2556774000,
2020-05-05,23868.66016,23928.44922,23697.88086,23755.76953,1332967300,
2020-05-06,24137.48047,24235.0293,23868.01953,23868.01953,1890000000,
2020-05-07,23980.63086,24120.81055,23913.5,24120.81055,1317060000,
2020-05-08,24230.16992,24263.73047,24097.11914,24193.35938,1274113200,
2020-05-11,24602.06055,24766.83008,24470.17969,24470.17969,1458200000,
2020-05-12,24245.67969,24411.03906,24136.19922,24358,1479628600,
2020-05-13,24180.30078,24320.19922,23979.36914,24111.66992,1359038500,
2020-05-14,23829.74023,24081.18945,23790.26953,24038.07031,1697720800,
2020-05-15,23797.4707,23985.11914,23671.60938,23834.67969,1509478600,
2020-05-18,23934.76953,23952.05078,23722.16992,23736.66992,1645114700,
2020-05-19,24388.13086,24552.55078,24314.44922,24489.55078,2022987500,
2020-05-20,24399.94922,24514.86914,24315.75,24462.90039,1432021300,
2020-05-21,24280.0293,24528.91016,24208.16016,24528.91016,1474345000,
2020-05-22,22930.14063,23756.91016,22878.25977,23756.91016,3680989100,
2020-05-25,22952.24023,22968.65039,22519.73047,22725.69922,1769029000,
2020-05-26,23384.66016,23481.48047,23165.49023,23198.33984,1421148200,
2020-05-27,23301.35938,23515.14063,23134.60938,23515.14063,1837146100,
2020-05-28,23132.75977,23451.7793,22779.61914,23206.75,2356792600,
2020-05-29,22961.4707,23089.76953,22781.10938,22781.10938,3621412000,
2020-06-01,23732.51953,23806.32031,23539.91016,23539.91016,2569148800,Start
2020-06-02,23995.93945,23995.93945,23766.15039,23792.24023,1813293900,
2020-06-03,24325.61914,24364.00977,24219.96094,24303.56055,2455118300,
2020-06-04,24366.30078,24643.83984,24204.09961,24643.83984,1888873500,
2020-06-05,24770.41016,24810.2207,24253.56055,24388.17969,2397618300,
2020-06-08,24776.76953,25018.7793,24678.55078,25018.05078,2123439500,
2020-06-09,25057.2207,25253.66992,24837.73047,24906.00977,2203396500,
2020-06-10,25049.73047,25303.7793,24968.30078,25179.0293,1971349200,
2020-06-11,24480.15039,25059.32031,24480.15039,24997.83984,1838958200,
2020-06-12,24301.38086,24317.7207,23895.0293,23920.69922,1824519600,
2020-06-15,23776.94922,24242.9707,23684.96094,23991.38086,2104538300,
2020-06-16,24344.08984,24534.76953,24302.25,24318.15039,1611589900,
2020-06-17,24481.41016,24532.00977,24195.82031,24363.39063,1278279300,
2020-06-18,24464.93945,24464.93945,24121.89063,24386.31055,1811327100,
2020-06-19,24643.89063,24776.53906,24334.35938,24373.35938,2390285700,
2020-06-22,24511.33984,24628.94922,24391.16992,24528.5293,1612294200,
2020-06-23,24907.33984,24907.33984,24184.88086,24541.43945,1549053700,
2020-06-24,24781.58008,25071.32031,24770.94922,25034.86914,1431913700,
2020-06-26,24549.99023,24756.58008,24537.76953,24697.98047,1509260100,
2020-06-29,24301.2793,24627.64063,24148.61914,24627.64063,1835855400,
2020-06-30,24427.18945,24598.60938,24271.76953,24468.24023,1892323300,End
2020-07-02,25124.18945,25124.18945,24563.57031,24563.57031,2746546400,
2020-07-03,25373.11914,25453.58008,25182.59961,25319.2793,2320568900,
2020-07-06,26339.16016,26453.60938,25543.15039,25545.53906,4883381900,
2020-07-07,25975.66016,26782.61914,25911.74023,26571.08008,3913840700,
2020-07-08,26129.17969,26299.83984,25849.7793,26078.60938,2582679500,
2020-07-09,26210.16016,26374.93945,26016.75,26351.13086,2452681700,
2020-07-10,25727.41016,26137.91016,25570.35938,25931.7793,2142150800,
2020-07-13,25772.11914,26103.83984,25715.24023,25848.80078,2127288800,
2020-07-14,25477.89063,25663.16016,25254.32031,25663.16016,2180279200,
2020-07-15,25481.58008,25888.7793,25299.35938,25888.7793,1849317300,
2020-07-16,24970.68945,25576.49023,24919.94922,25549.40039,1935051700,
2020-07-17,25089.16992,25263.9707,25015.2793,25142.06055,1362500400,
2020-07-20,25057.99023,25222.10938,24766.16992,25019.59961,1650620500,
2020-07-21,25635.66016,25635.66016,25378.38086,25427.06055,1752171900,
2020-07-22,25057.93945,25779.66016,25057.93945,25575.25,2390051200,
2020-07-23,25263,25346.35938,24992.36914,25235.90039,1910000000,
2020-07-24,24705.33008,25101.09961,24598.46094,25040.75977,3029706400,
2020-07-27,24603.25977,24972.46094,24526.91016,24909.96094,1491211000,
2020-07-28,24772.75977,24942.74023,24642.34961,24942.74023,1358418200,
2020-07-29,24883.14063,24905.43945,24671.50977,24710.50977,1080335100,
2020-07-30,24710.58984,25197.31055,24616.05078,24979.24023,1779681900,
2020-07-31,24595.34961,24938.84961,24534.78906,24747.28906,1763233900,End
2020-08-03,24458.13086,24647.2793,24250.98047,24566.81055,2012723100,
2020-08-04,24946.63086,25062.41016,24539.43945,24664.59961,1906615900,
2020-08-05,25102.53906,25167.2207,24868.28906,25029.39063,1477936300,
2020-08-06,24930.58008,25201.43945,24641.08984,25201.43945,1596206100,
2020-08-07,24531.61914,24909.36914,24167.78906,24909.36914,1610164700,
2020-08-10,24377.42969,24536.00977,24272.66992,24376.82031,1256444100,
2020-08-11,24890.67969,25031.57031,24662.03906,24662.03906,1628363900,
2020-08-12,25244.01953,25291.80078,24685.43945,24868.63086,1763950100,
2020-08-13,25230.66992,25490.01953,25144.46094,25490.01953,1761196500,
2020-08-14,25183.00977,25378.5293,25040.55078,25072.44922,1429766800,
2020-08-17,25347.33984,25588.66992,25163.28906,25212.2793,1955689100,
2020-08-18,25367.38086,25470.9707,25257.88086,25470.9707,1534776000,
2020-08-19,25178.91016,25382.50977,25079.25,25359.0293,1132238600,
2020-08-20,24791.39063,25055.34961,24621.32031,25055.34961,1995701500,
2020-08-21,25113.83984,25178.78906,24885.85938,25007.13086,1210267900,
2020-08-24,25551.58008,25551.58008,25325.15039,25352.78906,1352263800,
2020-08-25,25486.2207,25621.08008,25352.25977,25586.99023,1350837400,
2020-08-26,25491.78906,25603.16992,25360.0293,25520.41016,1319876200,
2020-08-27,25281.15039,25469.76953,25186.41992,25469.76953,1701268300,
2020-08-28,25422.06055,25749.40039,25258.16016,25330.76953,2065272600,
2020-08-31,25177.05078,25847.10938,25177.05078,25732.49023,3195378200,End
2020-09-01,25184.84961,25254.14063,24995.44922,25085.66992,1729452000,Start
2020-09-02,25120.08984,25239.85938,24931.16992,25239.85938,2349955800,
2020-09-03,25007.59961,25216.01953,24854.58008,25026.99023,2007341100,
2020-09-04,24695.44922,24813.96094,24488.64063,24668.80078,3393745100,
2020-09-07,24589.65039,24908.28906,24475.60938,24621.01953,1682872900,
2020-09-08,24624.33984,24785.25977,24341.32031,24785.25977,2074591000,
2020-09-09,24468.92969,24520.91992,24213.35938,24295.41992,1749348400,
2020-09-10,24313.53906,24615.59961,24293.21094,24584.93945,1349478000,
2020-09-11,24503.31055,24572.66016,24293.0293,24352.63086,1306598900,
2020-09-14,24640.2793,24750.94922,24556.51953,24569.0293,1091380700,
2020-09-15,24732.75977,24826.86914,24621.65039,24621.65039,1733769600,
2020-09-16,24725.63086,24829.86914,24635.24023,24823.96094,1303202100,
2020-09-17,24340.84961,24713.78906,24250.90039,24676.41016,1630900300,
2020-09-18,24455.41016,24501.16016,24295.00977,24381.13086,2301812900,
2020-09-21,23950.68945,24542.55078,23928.01953,24483.91016,1602081500,
2020-09-22,23716.84961,23908.50977,23675.61914,23839.66992,1553227700,
2020-09-23,23742.50977,23795.18945,23559.99023,23701.11914,1642933400,
2020-09-24,23311.07031,23590.41992,23225.33008,23537.83008,1913657500,
2020-09-25,23235.41992,23495.25977,23124.25,23425.75,1794075400,
2020-09-28,23476.05078,23523.81055,23250.33984,23284.08984,1446839400,
2020-09-29,23275.5293,23601.40039,23256.91992,23584.60938,1526746600,
2020-09-30,23459.05078,23780.86914,23368.49023,23548.89063,1453016000,End
2020-10-05,23767.7793,24039.39063,23674.51953,24039.39063,1420427500,
2020-10-06,23980.65039,24005.0293,23842.25,23895.21094,1325452200,
2020-10-07,24242.85938,24243.91016,23905.41992,23999.78906,1537076100,
2020-10-08,24193.34961,24263.33008,24021.92969,24263.33008,1182030300,
2020-10-09,24119.13086,24343.81055,24059.28906,24343.81055,1358969500,
2020-10-12,24649.67969,24702.81055,24196.80078,24217.25,2430403500,
2020-10-14,24667.08984,24808.84961,24498.93945,24808.84961,2550042800,
2020-10-15,24158.53906,24573.25,24102.21094,24533.75,2134202800,
2020-10-16,24386.78906,24456.9707,24194.41016,24194.41016,2697525100,
2020-10-19,24542.25977,24771.84961,24478.4707,24565.42969,3605537600,
2020-10-20,24569.53906,24600.39063,24456.83984,24571.64063,1879052000,
2020-10-21,24754.41992,24903,24653.16016,24695.53906,1929447200,
2020-10-22,24786.13086,24817.00977,24556.55078,24696.31055,2486871200,
2020-10-23,24918.7793,24970.58984,24683.25,24773.11914,2368156700,
2020-10-27,24787.18945,24872.51953,24602.10938,24839.9707,2435164600,
2020-10-28,24708.80078,24844.78906,24586.06055,24773.53906,2011940400,
2020-10-29,24586.59961,24678.90039,24258.56055,24290.00977,1936749000,
2020-10-30,24107.41992,24600.53906,24029.94922,24535.90039,2537744200,
2020-11-02,24460.00977,24486.01953,24232.66016,24274.83008,2355413200,
2020-11-03,24939.73047,25048.5293,24689.50977,24689.56055,2244353000,
2020-11-04,24886.14063,25093.7207,24733.23047,24790,2305561500,
2020-11-05,25695.91992,25695.91992,25343.43945,25500.91016,2617492000,
2020-11-06,25712.9707,25799.9707,25540.98047,25750.7793,2370476000,
2020-11-09,26016.16992,26172.23047,25950.41016,26157.76953,2350101500,
2020-11-10,26301.48047,26474.03906,26041.86914,26474.03906,3847144100,
2020-11-11,26226.98047,26432.56055,26168.63086,26226.80078,4120773700,
2020-11-12,26169.38086,26460.93945,26071.15039,26409.33984,2679020500,
2020-11-13,26156.85938,26156.85938,25909.17969,26114.59961,2435105000,
2020-11-16,26381.66992,26394.40039,26191.53906,26362.07031,2090236500,
2020-11-17,26415.08984,26530.53906,26339.88086,26515.08984,2394565600,
2020-11-18,26544.28906,26618.00977,26344.85938,26434.24023,2292758600,
2020-11-19,26356.9707,26460.60938,26311.64063,26460.60938,2413890100,
2020-11-20,26451.53906,26564.25,26313.2793,26406.86914,2149354400,
2020-11-23,26486.19922,26662.66016,26369.33984,26659.78906,2235155500,
2020-11-24,26588.19922,26630.33984,26409.76953,26630.33984,2014989400,
2020-11-25,26669.75,27040.41016,26591.30078,26819.96094,2859974400,
2020-11-26,26819.44922,26819.44922,26612,26695.25,1977652900,
2020-11-27,26894.67969,27009.15039,26704.59961,26758.49023,2733597200,
2020-11-30,26341.49023,26960.92969,26322.67969,26853.39063,5742060100,End
2020-12-01,26567.67969,26662.17969,26375.24023,26422.71094,3564238900,Start
2020-12-02,26532.58008,26670.11914,26379.48047,26670.11914,3704087400,
2020-12-03,26728.5,26781.99023,26556.01953,26623.41992,2830413900,
2020-12-04,26835.91992,26835.91992,26652.33984,26811.58984,3205350200,
2020-12-07,26506.84961,26870.58008,26256.40039,26870.58008,2806021200,
2020-12-08,26304.56055,26460.34961,26270.91016,26460.34961,2542680300,
2020-12-09,26502.83984,26666.93945,26445.66016,26510.41992,2537716200,
2020-12-10,26410.58984,26434.4707,26287.01953,26335.25977,2000568900,
2020-12-11,26505.86914,26704.00977,26443.00977,26634.21094,2497420400,
2020-12-14,26389.51953,26544.11914,26318.10938,26522.09961,2210976700,
2020-12-15,26207.28906,26436.03906,26127.67969,26418.92969,2587144400,
2020-12-16,26460.28906,26510.18945,26318.74023,26421.21094,2043444500,
2020-12-17,26678.38086,26678.38086,26390.58984,26608.43945,2262422800,
2020-12-18,26498.59961,26668.09961,26363.05078,26650.49023,3080026700,
2020-12-21,26306.67969,26498.65039,26274.65039,26422.61914,2044977300,
2020-12-22,26119.25,26365.19922,25998.86914,26260.7793,1747533900,
2020-12-23,26343.09961,26343.09961,26071.75977,26083.10938,2009461800,
2020-12-24,26386.56055,26470.40039,26221.30078,26342.86914,1297803000,
2020-12-28,26314.63086,26514.08008,26264.32031,26288.36914,2669629600,
2020-12-29,26568.49023,26618.7793,26432.91016,26490.44922,2304707300,
2020-12-30,27147.10938,27159.4707,26670.9707,26695.10938,2552802900,
2020-12-31,27231.13086,27340.99023,27163.50977,27194.78906,2054705300,End
2021-01-04,27472.81055,27502.83008,27079.24023,27087.13086,2870443300,
2021-01-05,27649.85938,27690.21094,27150.38086,27281.33984,3282490100,
2021-01-06,27692.30078,27756.42969,27389.7793,27613.33984,3079382600,
2021-01-07,27548.51953,27752.35938,27457.4707,27715.93945,3775142800,
2021-01-08,27878.2207,27920.76953,27538.19922,27630.0293,5667284000,
2021-01-11,27908.2207,28176.65039,27794.81055,28003.98047,4366094600,
2021-01-12,28276.75,28276.75,27781.41992,27894.28906,3399606200,
2021-01-13,28235.59961,28414.53906,28136.64063,28309.32031,3559366600,
2021-01-14,28496.85938,28510.91992,28280.08984,28408.11914,3205592600,
2021-01-15,28573.85938,28667.58984,28294.66016,28394.36914,4485371800,
2021-01-18,28862.76953,28864.25,28390.28906,28454.58984,2956444000,
2021-01-19,29642.2793,29848.42969,29100.16992,29100.16992,4568245300,
2021-01-20,29962.4707,29993.4707,29676.53906,29794.41016,3937834200,
2021-01-21,29927.75977,30135.5,29745.86914,29951.7793,3004888900,
2021-01-22,29447.84961,29862.89063,29413.51953,29809.23047,3381738600,
2021-01-25,30159.00977,30191.16016,29673.25977,29677.30078,3066515300,
